ID,i
ISIC_0012690_segmentation,20
ISIC_0000132_segmentation,28
ISIC_0010329_segmentation,5
ISIC_0011223_segmentation,22
ISIC_0014515_segmentation,54
ISIC_0000487_segmentation,32
ISIC_0013488_segmentation,4
ISIC_0001140_segmentation,78
ISIC_0003308_segmentation,4
ISIC_0014908_segmentation,7
ISIC_0014636_segmentation,46
ISIC_0010092_segmentation,22
ISIC_0013395_segmentation,17
ISIC_0013579_segmentation,38
ISIC_0012711_segmentation,16
ISIC_0012891_segmentation,30
ISIC_0014081_segmentation,18
ISIC_0014839_segmentation,57
ISIC_0014630_segmentation,27
ISIC_0002780_segmentation,4
ISIC_0000451_segmentation,3
ISIC_0012521_segmentation,36
ISIC_0012725_segmentation,17
ISIC_0014748_segmentation,83
ISIC_0014253_segmentation,19
ISIC_0013197_segmentation,8
ISIC_0009966_segmentation,23
ISIC_0013235_segmentation,21
ISIC_0013044_segmentation,22
ISIC_0013341_segmentation,11
ISIC_0014410_segmentation,12
ISIC_0013687_segmentation,18
ISIC_0010051_segmentation,3
ISIC_0013456_segmentation,27
ISIC_0011215_segmentation,14
ISIC_0014069_segmentation,3
ISIC_0010554_segmentation,24
ISIC_0006114_segmentation,45
ISIC_0000552_segmentation,26
ISIC_0009898_segmentation,3
ISIC_0013320_segmentation,44
ISIC_0010846_segmentation,5
ISIC_0009910_segmentation,3
ISIC_0010597_segmentation,38
ISIC_0000231_segmentation,31
ISIC_0012911_segmentation,8
ISIC_0014049_segmentation,38
ISIC_0014441_segmentation,30
ISIC_0000300_segmentation,6
ISIC_0009968_segmentation,3
ISIC_0012170_segmentation,3
ISIC_0014440_segmentation,12
ISIC_0000343_segmentation,8
ISIC_0013676_segmentation,38
ISIC_0010020_segmentation,15
ISIC_0000012_segmentation,21
ISIC_0013248_segmentation,17
ISIC_0009083_segmentation,6
ISIC_0009921_segmentation,13
ISIC_0008236_segmentation,37
ISIC_0000368_segmentation,5
ISIC_0012384_segmentation,33
ISIC_0010850_segmentation,3
ISIC_0012988_segmentation,30
ISIC_0000392_segmentation,3
ISIC_0000055_segmentation,61
ISIC_0000549_segmentation,23
ISIC_0013048_segmentation,26
ISIC_0009953_segmentation,4
ISIC_0012653_segmentation,21
ISIC_0013656_segmentation,15
ISIC_0000089_segmentation,48
ISIC_0010212_segmentation,37
ISIC_0012237_segmentation,27
ISIC_0011098_segmentation,5
ISIC_0010019_segmentation,42
ISIC_0013997_segmentation,41
ISIC_0000528_segmentation,21
ISIC_0013578_segmentation,31
ISIC_0000281_segmentation,6
ISIC_0010047_segmentation,5
ISIC_0000095_segmentation,6
ISIC_0000133_segmentation,5
ISIC_0012322_segmentation,16
ISIC_0000031_segmentation,6
ISIC_0000190_segmentation,10
ISIC_0014150_segmentation,30
ISIC_0004168_segmentation,4
ISIC_0000349_segmentation,17
ISIC_0010365_segmentation,35
ISIC_0012378_segmentation,23
ISIC_0014803_segmentation,75
ISIC_0013495_segmentation,32
ISIC_0000164_segmentation,6
ISIC_0012261_segmentation,3
ISIC_0000143_segmentation,3
ISIC_0000204_segmentation,8
ISIC_0013423_segmentation,4
ISIC_0012529_segmentation,15
ISIC_0010568_segmentation,5
ISIC_0000416_segmentation,60
ISIC_0000276_segmentation,27
ISIC_0013200_segmentation,23
ISIC_0000212_segmentation,3
ISIC_0010847_segmentation,6
ISIC_0013063_segmentation,5
ISIC_0000252_segmentation,18
ISIC_0000377_segmentation,107
ISIC_0001134_segmentation,7
ISIC_0012970_segmentation,4
ISIC_0012878_segmentation,17
ISIC_0014079_segmentation,46
ISIC_0013777_segmentation,29
ISIC_0012685_segmentation,29
ISIC_0000313_segmentation,3
ISIC_0014903_segmentation,52
ISIC_0014583_segmentation,89
ISIC_0010468_segmentation,25
ISIC_0000538_segmentation,23
ISIC_0010455_segmentation,4
ISIC_0000448_segmentation,9
ISIC_0010237_segmentation,3
ISIC_0014166_segmentation,165
ISIC_0011326_segmentation,3
ISIC_0013559_segmentation,20
ISIC_0010574_segmentation,11
ISIC_0013371_segmentation,48
ISIC_0013982_segmentation,6
ISIC_0011115_segmentation,11
ISIC_0000155_segmentation,7
ISIC_0011367_segmentation,3
ISIC_0014290_segmentation,31
ISIC_0014365_segmentation,83
ISIC_0009906_segmentation,22
ISIC_0000156_segmentation,11
ISIC_0000233_segmentation,29
ISIC_0015219_segmentation,56
ISIC_0013890_segmentation,4
ISIC_0013364_segmentation,30
ISIC_0000056_segmentation,52
ISIC_0014502_segmentation,50
ISIC_0011143_segmentation,4
ISIC_0000319_segmentation,5
ISIC_0006795_segmentation,7
ISIC_0011393_segmentation,16
ISIC_0013709_segmentation,8
ISIC_0011204_segmentation,10
ISIC_0012172_segmentation,6
ISIC_0000418_segmentation,17
ISIC_0010062_segmentation,3
ISIC_0009915_segmentation,3
ISIC_0000293_segmentation,5
ISIC_0010351_segmentation,16
ISIC_0013492_segmentation,27
ISIC_0015168_segmentation,81
ISIC_0010480_segmentation,3
ISIC_0010256_segmentation,11
ISIC_0012450_segmentation,28
ISIC_0011126_segmentation,8
ISIC_0013845_segmentation,35
ISIC_0012682_segmentation,13
ISIC_0013196_segmentation,3
ISIC_0012487_segmentation,87
ISIC_0012377_segmentation,8
ISIC_0013874_segmentation,74
ISIC_0013249_segmentation,4
ISIC_0013310_segmentation,3
ISIC_0003005_segmentation,1
ISIC_0000122_segmentation,3
ISIC_0000147_segmentation,5
ISIC_0011146_segmentation,3
ISIC_0002469_segmentation,43
ISIC_0000341_segmentation,7
ISIC_0010341_segmentation,3
ISIC_0013189_segmentation,6
ISIC_0008256_segmentation,28
ISIC_0013458_segmentation,19
ISIC_0011127_segmentation,24
ISIC_0014593_segmentation,69
ISIC_0014291_segmentation,10
ISIC_0012460_segmentation,13
ISIC_0010851_segmentation,40
ISIC_0014683_segmentation,56
ISIC_0000148_segmentation,6
ISIC_0000007_segmentation,19
ISIC_0000193_segmentation,4
ISIC_0008998_segmentation,180
ISIC_0014594_segmentation,16
ISIC_0012659_segmentation,10
ISIC_0012359_segmentation,4
ISIC_0000160_segmentation,8
ISIC_0013233_segmentation,26
ISIC_0000374_segmentation,15
ISIC_0013268_segmentation,5
ISIC_0000484_segmentation,42
ISIC_0010240_segmentation,38
ISIC_0013643_segmentation,27
ISIC_0000387_segmentation,60
ISIC_0013782_segmentation,37
ISIC_0012865_segmentation,46
ISIC_0012544_segmentation,10
ISIC_0013129_segmentation,3
ISIC_0012550_segmentation,37
ISIC_0012873_segmentation,21
ISIC_0012810_segmentation,87
ISIC_0011130_segmentation,25
ISIC_0000482_segmentation,27
ISIC_0014926_segmentation,60
ISIC_0012713_segmentation,32
ISIC_0008993_segmentation,5
ISIC_0012339_segmentation,101
ISIC_0014476_segmentation,28
ISIC_0011107_segmentation,4
ISIC_0015166_segmentation,84
ISIC_0013223_segmentation,57
ISIC_0012179_segmentation,24
ISIC_0013400_segmentation,5
ISIC_0013526_segmentation,27
ISIC_0010332_segmentation,4
ISIC_0011321_segmentation,22
ISIC_0000554_segmentation,31
ISIC_0010456_segmentation,15
ISIC_0011387_segmentation,29
ISIC_0013493_segmentation,298
ISIC_0000182_segmentation,3
ISIC_0014713_segmentation,78
ISIC_0013795_segmentation,4
ISIC_0014811_segmentation,81
ISIC_0013689_segmentation,17
ISIC_0014511_segmentation,3
ISIC_0013433_segmentation,30
ISIC_0013594_segmentation,102
ISIC_0012756_segmentation,77
ISIC_0011298_segmentation,16
ISIC_0000327_segmentation,5
ISIC_0000081_segmentation,40
ISIC_0000071_segmentation,7
ISIC_0011114_segmentation,3
ISIC_0013409_segmentation,4
ISIC_0013635_segmentation,29
ISIC_0013385_segmentation,31
ISIC_0012268_segmentation,86
ISIC_0014183_segmentation,6
ISIC_0000077_segmentation,3
ISIC_0000036_segmentation,12
ISIC_0013798_segmentation,4
ISIC_0014818_segmentation,58
ISIC_0014569_segmentation,42
ISIC_0014742_segmentation,93
ISIC_0014724_segmentation,91
ISIC_0009874_segmentation,3
ISIC_0000201_segmentation,4
ISIC_0000386_segmentation,95
ISIC_0014834_segmentation,72
ISIC_0013184_segmentation,81
ISIC_0009958_segmentation,3
ISIC_0005000_segmentation,32
ISIC_0000455_segmentation,68
ISIC_0012469_segmentation,12
ISIC_0000363_segmentation,4
ISIC_0002489_segmentation,27
ISIC_0014216_segmentation,8
ISIC_0015032_segmentation,34
ISIC_0012674_segmentation,49
ISIC_0014866_segmentation,50
ISIC_0009882_segmentation,28
ISIC_0009942_segmentation,3
ISIC_0000531_segmentation,30
ISIC_0014238_segmentation,40
ISIC_0000082_segmentation,61
ISIC_0009987_segmentation,3
ISIC_0000395_segmentation,4
ISIC_0008280_segmentation,22
ISIC_0009967_segmentation,18
ISIC_0012897_segmentation,13
ISIC_0000014_segmentation,36
ISIC_0009932_segmentation,29
ISIC_0010070_segmentation,4
ISIC_0013554_segmentation,17
ISIC_0015200_segmentation,75
ISIC_0012213_segmentation,15
ISIC_0008116_segmentation,3
ISIC_0000240_segmentation,5
ISIC_0000393_segmentation,13
ISIC_0010054_segmentation,3
ISIC_0000253_segmentation,12
ISIC_0011205_segmentation,15
ISIC_0014529_segmentation,13
ISIC_0013079_segmentation,3
ISIC_0011310_segmentation,3
ISIC_0013888_segmentation,18
ISIC_0000474_segmentation,61
ISIC_0000049_segmentation,3
ISIC_0014983_segmentation,86
ISIC_0009974_segmentation,3
ISIC_0010180_segmentation,4
ISIC_0014099_segmentation,64
ISIC_0000315_segmentation,5
ISIC_0000545_segmentation,5
ISIC_0006940_segmentation,10
ISIC_0000541_segmentation,29
ISIC_0014806_segmentation,60
ISIC_0014274_segmentation,21
ISIC_0014657_segmentation,38
ISIC_0000110_segmentation,3
ISIC_0000051_segmentation,59
ISIC_0013568_segmentation,28
ISIC_0014136_segmentation,22
ISIC_0011362_segmentation,27
ISIC_0000080_segmentation,79
ISIC_0013971_segmentation,21
ISIC_0012833_segmentation,4
ISIC_0014661_segmentation,51
ISIC_0010249_segmentation,5
ISIC_0000480_segmentation,40
ISIC_0012203_segmentation,16
ISIC_0013713_segmentation,19
ISIC_0014845_segmentation,57
ISIC_0015079_segmentation,55
ISIC_0011372_segmentation,19
ISIC_0012666_segmentation,18
ISIC_0009297_segmentation,3
ISIC_0000275_segmentation,3
ISIC_0010032_segmentation,21
ISIC_0009868_segmentation,5
ISIC_0011165_segmentation,3
ISIC_0010202_segmentation,15
ISIC_0011292_segmentation,16
ISIC_0002107_segmentation,36
ISIC_0011112_segmentation,5
ISIC_0010216_segmentation,3
ISIC_0002353_segmentation,5
ISIC_0012889_segmentation,36
ISIC_0000548_segmentation,20
ISIC_0013205_segmentation,4
ISIC_0013244_segmentation,46
ISIC_0010236_segmentation,21
ISIC_0004110_segmentation,4
ISIC_0000085_segmentation,48
ISIC_0014739_segmentation,39
ISIC_0013075_segmentation,36
ISIC_0012511_segmentation,24
ISIC_0012742_segmentation,17
ISIC_0013120_segmentation,3
ISIC_0010077_segmentation,17
ISIC_0011343_segmentation,4
ISIC_0000027_segmentation,35
ISIC_0000127_segmentation,7
ISIC_0000120_segmentation,77
ISIC_0010174_segmentation,5
ISIC_0010207_segmentation,12
ISIC_0013494_segmentation,26
ISIC_0014802_segmentation,194
ISIC_0014032_segmentation,5
ISIC_0000142_segmentation,3
ISIC_0015108_segmentation,78
ISIC_0011173_segmentation,17
ISIC_0010100_segmentation,4
ISIC_0014395_segmentation,57
ISIC_0013832_segmentation,3
ISIC_0000109_segmentation,72
ISIC_0011097_segmentation,22
ISIC_0005548_segmentation,35
ISIC_0012670_segmentation,73
ISIC_0000176_segmentation,20
ISIC_0000530_segmentation,5
ISIC_0013294_segmentation,26
ISIC_0013086_segmentation,26
ISIC_0013096_segmentation,139
ISIC_0009871_segmentation,6
ISIC_0012175_segmentation,45
ISIC_0010337_segmentation,7
ISIC_0000019_segmentation,10
ISIC_0013238_segmentation,20
ISIC_0000456_segmentation,93
ISIC_0012116_segmentation,4
ISIC_0014987_segmentation,74
ISIC_0013597_segmentation,16
ISIC_0000367_segmentation,3
ISIC_0010483_segmentation,23
ISIC_0000447_segmentation,44
ISIC_0014805_segmentation,29
ISIC_0012238_segmentation,3
ISIC_0009599_segmentation,8
ISIC_0014191_segmentation,7
ISIC_0010854_segmentation,3
ISIC_0012669_segmentation,4
ISIC_0013178_segmentation,5
ISIC_0000436_segmentation,4
ISIC_0000336_segmentation,4
ISIC_0012117_segmentation,79
ISIC_0015189_segmentation,83
ISIC_0000547_segmentation,31
ISIC_0013024_segmentation,9
ISIC_0014628_segmentation,48
ISIC_0012806_segmentation,3
ISIC_0000317_segmentation,3
ISIC_0002975_segmentation,40
ISIC_0011304_segmentation,20
ISIC_0000425_segmentation,7
ISIC_0005555_segmentation,4
ISIC_0015158_segmentation,9
ISIC_0011166_segmentation,22
ISIC_0014920_segmentation,45
ISIC_0013163_segmentation,43
ISIC_0000092_segmentation,24
ISIC_0011199_segmentation,9
ISIC_0012677_segmentation,15
ISIC_0013094_segmentation,3
ISIC_0014933_segmentation,26
ISIC_0011099_segmentation,7
ISIC_0014779_segmentation,57
ISIC_0000260_segmentation,25
ISIC_0012453_segmentation,29
ISIC_0013474_segmentation,229
ISIC_0015006_segmentation,55
ISIC_0009961_segmentation,4
ISIC_0011210_segmentation,5
ISIC_0011110_segmentation,20
ISIC_0000431_segmentation,6
ISIC_0013573_segmentation,131
ISIC_0010234_segmentation,3
ISIC_0010458_segmentation,27
ISIC_0012253_segmentation,41
ISIC_0000219_segmentation,7
ISIC_0000550_segmentation,35
ISIC_0013840_segmentation,12
ISIC_0013118_segmentation,28
ISIC_0013581_segmentation,29
ISIC_0012271_segmentation,17
ISIC_0012773_segmentation,15
ISIC_0014831_segmentation,71
ISIC_0014490_segmentation,69
ISIC_0012208_segmentation,7
ISIC_0010356_segmentation,3
ISIC_0013126_segmentation,22
ISIC_0000533_segmentation,23
ISIC_0010104_segmentation,11
ISIC_0013831_segmentation,24
ISIC_0009504_segmentation,44
ISIC_0000521_segmentation,16
ISIC_0012167_segmentation,7
ISIC_0012704_segmentation,28
ISIC_0012663_segmentation,20
ISIC_0006326_segmentation,13
ISIC_0011203_segmentation,3
ISIC_0013986_segmentation,4
ISIC_0014527_segmentation,3
ISIC_0009979_segmentation,3
ISIC_0012702_segmentation,3
ISIC_0004309_segmentation,6
ISIC_0000094_segmentation,3
ISIC_0009960_segmentation,11
ISIC_0009976_segmentation,3
ISIC_0014696_segmentation,57
ISIC_0000289_segmentation,5
ISIC_0000213_segmentation,16
ISIC_0010061_segmentation,28
ISIC_0014684_segmentation,104
ISIC_0013311_segmentation,16
ISIC_0013672_segmentation,4
ISIC_0012793_segmentation,14
ISIC_0013530_segmentation,4
ISIC_0013861_segmentation,20
ISIC_0013802_segmentation,17
ISIC_0013052_segmentation,7
ISIC_0007693_segmentation,55
ISIC_0000188_segmentation,8
ISIC_0014622_segmentation,25
ISIC_0000046_segmentation,43
ISIC_0000044_segmentation,55
ISIC_0011090_segmentation,3
ISIC_0010194_segmentation,6
ISIC_0010247_segmentation,30
ISIC_0013797_segmentation,63
ISIC_0014722_segmentation,63
ISIC_0014031_segmentation,44
ISIC_0013090_segmentation,14
ISIC_0000001_segmentation,21
ISIC_0013839_segmentation,14
ISIC_0014592_segmentation,25
ISIC_0012413_segmentation,21
ISIC_0003056_segmentation,3
ISIC_0002948_segmentation,49
ISIC_0010360_segmentation,3
ISIC_0014613_segmentation,20
ISIC_0000295_segmentation,9
ISIC_0000360_segmentation,3
ISIC_0000053_segmentation,73
ISIC_0014353_segmentation,18
ISIC_0014144_segmentation,20
ISIC_0011164_segmentation,31
ISIC_0013356_segmentation,58
ISIC_0012386_segmentation,4
ISIC_0013207_segmentation,3
ISIC_0014094_segmentation,61
ISIC_0000479_segmentation,61
ISIC_0000226_segmentation,6
ISIC_0000177_segmentation,3
ISIC_0000181_segmentation,3
ISIC_0013088_segmentation,5
ISIC_0010046_segmentation,4
ISIC_0014975_segmentation,14
ISIC_0000091_segmentation,4
ISIC_0010170_segmentation,26
ISIC_0011119_segmentation,17
ISIC_0011358_segmentation,38
ISIC_0014760_segmentation,38
ISIC_0013817_segmentation,46
ISIC_0014151_segmentation,3
ISIC_0012285_segmentation,48
ISIC_0013427_segmentation,63
ISIC_0014501_segmentation,50
ISIC_0012351_segmentation,19
ISIC_0011168_segmentation,13
ISIC_0014169_segmentation,4
ISIC_0013618_segmentation,352
ISIC_0000192_segmentation,3
ISIC_0011102_segmentation,3
ISIC_0014158_segmentation,75
ISIC_0013174_segmentation,24
ISIC_0013935_segmentation,74
ISIC_0012320_segmentation,32
ISIC_0014325_segmentation,52
ISIC_0010176_segmentation,19
ISIC_0014602_segmentation,8
ISIC_0012445_segmentation,104
ISIC_0014762_segmentation,23
ISIC_0010241_segmentation,23
ISIC_0009188_segmentation,3
ISIC_0009078_segmentation,22
ISIC_0000465_segmentation,18
ISIC_0012230_segmentation,4
ISIC_0012325_segmentation,3
ISIC_0013025_segmentation,11
ISIC_0000096_segmentation,7
ISIC_0013487_segmentation,49
ISIC_0010595_segmentation,4
ISIC_0000331_segmentation,5
ISIC_0011085_segmentation,5
ISIC_0012246_segmentation,55
ISIC_0000489_segmentation,29
ISIC_0002093_segmentation,56
ISIC_0009951_segmentation,3
ISIC_0000214_segmentation,6
ISIC_0010368_segmentation,26
ISIC_0000299_segmentation,2
ISIC_0014890_segmentation,57
ISIC_0014639_segmentation,6
ISIC_0012118_segmentation,29
ISIC_0000139_segmentation,6
ISIC_0011303_segmentation,3
ISIC_0010467_segmentation,3
ISIC_0008294_segmentation,3
ISIC_0005187_segmentation,41
ISIC_0000499_segmentation,6
ISIC_0000104_segmentation,6
ISIC_0012137_segmentation,12
ISIC_0011224_segmentation,8
ISIC_0013314_segmentation,28
ISIC_0009925_segmentation,3
ISIC_0012508_segmentation,24
ISIC_0015112_segmentation,86
ISIC_0013222_segmentation,32
ISIC_0010173_segmentation,3
ISIC_0000101_segmentation,79
ISIC_0000488_segmentation,22
ISIC_0012744_segmentation,13
ISIC_0012523_segmentation,47
ISIC_0011132_segmentation,4
ISIC_0013712_segmentation,20
ISIC_0000306_segmentation,25
ISIC_0000294_segmentation,5
ISIC_0010251_segmentation,10
ISIC_0000322_segmentation,10
ISIC_0014891_segmentation,76
ISIC_0012527_segmentation,6
ISIC_0000407_segmentation,7
ISIC_0013204_segmentation,56
ISIC_0013801_segmentation,185
ISIC_0014658_segmentation,46
ISIC_0012278_segmentation,33
ISIC_0009965_segmentation,4
ISIC_0013499_segmentation,44
ISIC_0014607_segmentation,11
ISIC_0000494_segmentation,5
ISIC_0014547_segmentation,3
ISIC_0000524_segmentation,45
ISIC_0014577_segmentation,7
ISIC_0014771_segmentation,65
ISIC_0012944_segmentation,41
ISIC_0000466_segmentation,43
ISIC_0013012_segmentation,32
ISIC_0011317_segmentation,15
ISIC_0000513_segmentation,4
ISIC_0006612_segmentation,5
ISIC_0000525_segmentation,31
ISIC_0012435_segmentation,21
ISIC_0000369_segmentation,36
ISIC_0014812_segmentation,32
ISIC_0014793_segmentation,75
ISIC_0010043_segmentation,4
ISIC_0013212_segmentation,3
ISIC_0013835_segmentation,3
ISIC_0010317_segmentation,11
ISIC_0011214_segmentation,57
ISIC_0000357_segmentation,7
ISIC_0000165_segmentation,22
ISIC_0012338_segmentation,16
ISIC_0010607_segmentation,15
ISIC_0000149_segmentation,3
ISIC_0013398_segmentation,58
ISIC_0000067_segmentation,19
ISIC_0011230_segmentation,13
ISIC_0011117_segmentation,3
ISIC_0013652_segmentation,6
ISIC_0013680_segmentation,3
ISIC_0000413_segmentation,8
ISIC_0012883_segmentation,25
ISIC_0000282_segmentation,8
ISIC_0000153_segmentation,93
ISIC_0013092_segmentation,6
ISIC_0000131_segmentation,58
ISIC_0000069_segmentation,16
ISIC_0014248_segmentation,46
ISIC_0014557_segmentation,5
ISIC_0012740_segmentation,42
ISIC_0012785_segmentation,10
ISIC_0000072_segmentation,18
ISIC_0013335_segmentation,54
ISIC_0013258_segmentation,24
ISIC_0000285_segmentation,11
ISIC_0001131_segmentation,6
ISIC_0009885_segmentation,15
ISIC_0009884_segmentation,18
ISIC_0011167_segmentation,3
ISIC_0011296_segmentation,39
ISIC_0012478_segmentation,48
ISIC_0010552_segmentation,35
ISIC_0000087_segmentation,73
ISIC_0010090_segmentation,13
ISIC_0010261_segmentation,16
ISIC_0000410_segmentation,67
ISIC_0010016_segmentation,5
ISIC_0014605_segmentation,42
ISIC_0000028_segmentation,51
ISIC_0010339_segmentation,23
ISIC_0000107_segmentation,74
ISIC_0007087_segmentation,71
ISIC_0000146_segmentation,8
ISIC_0014598_segmentation,8
ISIC_0012228_segmentation,7
ISIC_0012187_segmentation,30
ISIC_0013146_segmentation,75
ISIC_0012489_segmentation,5
ISIC_0014347_segmentation,7
ISIC_0012811_segmentation,102
ISIC_0000302_segmentation,7
ISIC_0000301_segmentation,5
ISIC_0012209_segmentation,3
ISIC_0013830_segmentation,24
ISIC_0012501_segmentation,5
ISIC_0011336_segmentation,34
ISIC_0010582_segmentation,26
ISIC_0010191_segmentation,5
ISIC_0013580_segmentation,27
ISIC_0000353_segmentation,11
ISIC_0000263_segmentation,27
ISIC_0010374_segmentation,40
ISIC_0014438_segmentation,36
ISIC_0013634_segmentation,14
ISIC_0000355_segmentation,5
ISIC_0000265_segmentation,4
ISIC_0012999_segmentation,4
ISIC_0013922_segmentation,33
ISIC_0000449_segmentation,35
ISIC_0012898_segmentation,5
ISIC_0000111_segmentation,4
ISIC_0000079_segmentation,23
ISIC_0014316_segmentation,42
ISIC_0014093_segmentation,24
ISIC_0010333_segmentation,3
ISIC_0000118_segmentation,4
ISIC_0010598_segmentation,17
ISIC_0014082_segmentation,11
ISIC_0014919_segmentation,73
ISIC_0010246_segmentation,14
ISIC_0010227_segmentation,24
ISIC_0013369_segmentation,35
ISIC_0014197_segmentation,61
ISIC_0010334_segmentation,58
ISIC_0014825_segmentation,69
ISIC_0000150_segmentation,5
ISIC_0014591_segmentation,10
ISIC_0000323_segmentation,3
ISIC_0014522_segmentation,13
ISIC_0000324_segmentation,6
ISIC_0000217_segmentation,8
ISIC_0012518_segmentation,9
ISIC_0014092_segmentation,24
ISIC_0000297_segmentation,3
ISIC_0014664_segmentation,5
ISIC_0013437_segmentation,53
ISIC_0014341_segmentation,64
ISIC_0011207_segmentation,3
ISIC_0012107_segmentation,42
ISIC_0014372_segmentation,12
ISIC_0012281_segmentation,73
ISIC_0013071_segmentation,21
ISIC_0013397_segmentation,4
ISIC_0012788_segmentation,23
ISIC_0013340_segmentation,84
ISIC_0014843_segmentation,11
ISIC_0010435_segmentation,22
ISIC_0010571_segmentation,29
ISIC_0000283_segmentation,13
ISIC_0014836_segmentation,485
ISIC_0014061_segmentation,33
ISIC_0013695_segmentation,39
ISIC_0012211_segmentation,41
ISIC_0005620_segmentation,3
ISIC_0010168_segmentation,33
ISIC_0014029_segmentation,42
ISIC_0000390_segmentation,4
ISIC_0011366_segmentation,5
ISIC_0014171_segmentation,11
ISIC_0000004_segmentation,4
ISIC_0013626_segmentation,60
ISIC_0012664_segmentation,32
ISIC_0012683_segmentation,10
ISIC_0013165_segmentation,48
ISIC_0000520_segmentation,3
ISIC_0010213_segmentation,3
ISIC_0000135_segmentation,48
ISIC_0013552_segmentation,48
ISIC_0011095_segmentation,5
ISIC_0000242_segmentation,34
ISIC_0000171_segmentation,8
ISIC_0000041_segmentation,22
ISIC_0001103_segmentation,7
ISIC_0000378_segmentation,77
ISIC_0000184_segmentation,3
ISIC_0012961_segmentation,29
ISIC_0000140_segmentation,9
ISIC_0014108_segmentation,17
ISIC_0013864_segmentation,14
ISIC_0014769_segmentation,69
ISIC_0012721_segmentation,61
ISIC_0013208_segmentation,15
ISIC_0013946_segmentation,8
ISIC_0014735_segmentation,84
ISIC_0012739_segmentation,11
ISIC_0011159_segmentation,4
ISIC_0000325_segmentation,4
ISIC_0013896_segmentation,45
ISIC_0011384_segmentation,26
ISIC_0014573_segmentation,77
ISIC_0000247_segmentation,7
ISIC_0012701_segmentation,13
ISIC_0000326_segmentation,4
ISIC_0010344_segmentation,33
ISIC_0000206_segmentation,35
ISIC_0013731_segmentation,34
ISIC_0000232_segmentation,19
ISIC_0011294_segmentation,28
ISIC_0010034_segmentation,35
ISIC_0013167_segmentation,43
ISIC_0012789_segmentation,46
ISIC_0009940_segmentation,25
ISIC_0000061_segmentation,70
ISIC_0009879_segmentation,3
ISIC_0010358_segmentation,5
ISIC_0012520_segmentation,22
ISIC_0000029_segmentation,81
ISIC_0009972_segmentation,3
ISIC_0000047_segmentation,48
ISIC_0010184_segmentation,21
ISIC_0013800_segmentation,16
ISIC_0010094_segmentation,23
ISIC_0011220_segmentation,16
ISIC_0011136_segmentation,3
ISIC_0012813_segmentation,3
ISIC_0012680_segmentation,33
ISIC_0000493_segmentation,38
ISIC_0012905_segmentation,31
ISIC_0010013_segmentation,4
ISIC_0010442_segmentation,34
ISIC_0013274_segmentation,16
ISIC_0010185_segmentation,14
ISIC_0009872_segmentation,3
ISIC_0013862_segmentation,5
ISIC_0013910_segmentation,16
ISIC_0000321_segmentation,3
ISIC_0013190_segmentation,26
ISIC_0012464_segmentation,4
ISIC_0010219_segmentation,4
ISIC_0013921_segmentation,21
ISIC_0013193_segmentation,3
ISIC_0000239_segmentation,5
ISIC_0013394_segmentation,28
ISIC_0012391_segmentation,49
ISIC_0000086_segmentation,71
ISIC_0000024_segmentation,3
ISIC_0013432_segmentation,31
ISIC_0012150_segmentation,14
ISIC_0000065_segmentation,56
ISIC_0012324_segmentation,34
ISIC_0012329_segmentation,7
ISIC_0009165_segmentation,56
ISIC_0013970_segmentation,14
ISIC_0010320_segmentation,4
ISIC_0002374_segmentation,40
ISIC_0014925_segmentation,48
ISIC_0000066_segmentation,36
ISIC_0010558_segmentation,38
ISIC_0013288_segmentation,21
ISIC_0012517_segmentation,6
ISIC_0012673_segmentation,40
ISIC_0004346_segmentation,3
ISIC_0010497_segmentation,4
ISIC_0012164_segmentation,20
ISIC_0010067_segmentation,6
ISIC_0000198_segmentation,14
ISIC_0000258_segmentation,3
ISIC_0013147_segmentation,22
ISIC_0000882_segmentation,1
ISIC_0000340_segmentation,4
ISIC_0000486_segmentation,19
ISIC_0013166_segmentation,46
ISIC_0013177_segmentation,6
ISIC_0010024_segmentation,3
ISIC_0014433_segmentation,28
ISIC_0001133_segmentation,3
ISIC_0000125_segmentation,10
ISIC_0001102_segmentation,116
ISIC_0012290_segmentation,101
ISIC_0011158_segmentation,12
ISIC_0000511_segmentation,52
ISIC_0014580_segmentation,10
ISIC_0010844_segmentation,6
ISIC_0011145_segmentation,5
ISIC_0000225_segmentation,20
ISIC_0012294_segmentation,6
ISIC_0013346_segmentation,5
ISIC_0013257_segmentation,4
ISIC_0013330_segmentation,23
ISIC_0013707_segmentation,14
ISIC_0013967_segmentation,42
ISIC_0013326_segmentation,16
ISIC_0013429_segmentation,41
ISIC_0012884_segmentation,41
ISIC_0013610_segmentation,40
ISIC_0014832_segmentation,73
ISIC_0000098_segmentation,14
ISIC_0010864_segmentation,35
ISIC_0010053_segmentation,12
ISIC_0014819_segmentation,8
ISIC_0009931_segmentation,54
ISIC_0012706_segmentation,4
ISIC_0013572_segmentation,26
ISIC_0000123_segmentation,7
ISIC_0009946_segmentation,4
ISIC_0009920_segmentation,4
ISIC_0014615_segmentation,56
ISIC_0014754_segmentation,102
ISIC_0014582_segmentation,4
ISIC_0012665_segmentation,5
ISIC_0015181_segmentation,35
ISIC_0013405_segmentation,29
ISIC_0013229_segmentation,35
ISIC_0000064_segmentation,59
ISIC_0000057_segmentation,30
ISIC_0012657_segmentation,31
ISIC_0009919_segmentation,6
