ID,i,ii,iii
ISIC_0011089,1,2,2
ISIC_0011090,2,0,2
ISIC_0011095,1,2,2
ISIC_0011097,1,1,0
ISIC_0011098,1,2,2
ISIC_0011099,2,2,2
ISIC_0011101,2,0,1
ISIC_0011102,0,0,1
ISIC_0011107,1,2,2
ISIC_0011110,0,1,1
ISIC_0011112,0,2,1
ISIC_0011114,1,1,1
ISIC_0011115,0,0,1
ISIC_0011117,1,2,2
ISIC_0011118,2,1,2
ISIC_0011119,2,2,2
ISIC_0011121,2,2,2
ISIC_0011123,1,1,0
ISIC_0011124,1,1,1
ISIC_0011126,2,1,2
ISIC_0011127,1,1,1
ISIC_0011130,2,1,1
ISIC_0011131,0,0,1
ISIC_0011132,2,1,1
ISIC_0011135,2,2,2
ISIC_0011136,1,1,1
ISIC_0011137,1,1,1
ISIC_0011140,1,1,1
ISIC_0011143,1,2,0
ISIC_0011144,2,1,1
ISIC_0011145,1,0,1
ISIC_0011146,0,1,1
ISIC_0011155,1,2,2
ISIC_0011157,0,1,2
ISIC_0011158,2,1,2
ISIC_0011159,2,2,2
ISIC_0011161,2,2,2
ISIC_0011162,1,0,1
ISIC_0011163,1,1,1
ISIC_0011164,1,1,2
ISIC_0011165,1,1,0
ISIC_0011166,1,2,0
ISIC_0011167,2,1,2
ISIC_0011168,1,1,1
ISIC_0011169,2,2,2
ISIC_0011170,2,1,2
ISIC_0011171,1,2,1
ISIC_0011173,1,1,1
ISIC_0011176,2,1,2
ISIC_0011177,0,1,0
ISIC_0011199,0,0,0
ISIC_0011203,0,0,1
ISIC_0011204,2,2,1
ISIC_0011205,0,0,0
ISIC_0011207,0,1,1
ISIC_0011208,2,2,1
ISIC_0011210,1,1,1
ISIC_0011211,1,2,2
ISIC_0011212,1,2,2
ISIC_0011213,2,1,1
ISIC_0011214,1,1,2
ISIC_0011215,0,0,1
ISIC_0011217,1,2,1
ISIC_0011218,0,0,0
ISIC_0011219,1,2,1
ISIC_0011220,2,0,1
ISIC_0011223,1,1,1
ISIC_0011224,2,1,2
ISIC_0011225,1,1,1
ISIC_0011227,0,1,1
ISIC_0011229,2,2,1
ISIC_0011230,1,2,1
ISIC_0011292,2,2,1
ISIC_0011294,2,1,2
ISIC_0011296,0,1,1
ISIC_0011297,1,2,2
ISIC_0011298,0,1,0
ISIC_0011300,2,2,2
ISIC_0011303,1,1,1
ISIC_0011304,1,1,2
ISIC_0011305,1,2,2
ISIC_0011306,2,2,2
ISIC_0011310,0,1,1
ISIC_0011315,2,2,2
ISIC_0011317,0,0,0
ISIC_0011321,1,1,1
ISIC_0011322,2,2,2
ISIC_0011324,0,1,2
ISIC_0011326,2,2,0
ISIC_0011327,1,2,2
ISIC_0011328,0,1,1
ISIC_0011330,1,1,1
ISIC_0011333,1,1,2
ISIC_0011336,2,0,1
ISIC_0011338,2,2,2
ISIC_0011339,1,2,2
ISIC_0011343,1,2,2
ISIC_0011344,0,0,0
ISIC_0011345,2,2,1
ISIC_0011347,2,2,2
ISIC_0011348,0,2,2
ISIC_0011349,2,2,1
ISIC_0011352,2,1,2
ISIC_0011353,1,0,1
ISIC_0011358,2,1,1
ISIC_0011359,1,2,1
ISIC_0011361,2,2,2
ISIC_0011362,2,1,2
ISIC_0011363,1,1,1
ISIC_0011366,1,1,0
ISIC_0011367,0,1,2
ISIC_0011372,1,1,1
ISIC_0011382,0,1,0
ISIC_0011384,2,2,2
ISIC_0011386,1,1,1
ISIC_0011387,2,2,2
ISIC_0011393,1,1,1
ISIC_0011397,2,2,1
ISIC_0011398,1,1,1
ISIC_0011402,0,2,2
ISIC_0012089,2,0,2
ISIC_0012090,2,1,1
ISIC_0012094,0,0,0
ISIC_0012097,2,1,0
ISIC_0012102,1,1,2
ISIC_0012103,1,1,2
ISIC_0012105,0,1,0
ISIC_0012107,2,2,2
ISIC_0012108,1,2,1
ISIC_0012116,0,0,1
ISIC_0012117,1,1,1
ISIC_0012118,0,1,1
ISIC_0012135,1,1,0
ISIC_0012137,1,1,1
ISIC_0012141,1,1,1
ISIC_0012148,2,2,1
ISIC_0012150,0,0,0
ISIC_0012155,2,2,1
ISIC_0012156,1,1,1
ISIC_0012164,1,1,2
ISIC_0012167,1,2,1
ISIC_0012170,2,2,2
ISIC_0012172,0,1,1
ISIC_0012173,0,1,1
ISIC_0012175,1,1,2
ISIC_0012177,1,1,1
ISIC_0012179,2,2,1
ISIC_0012182,1,1,0
ISIC_0012183,1,1,1
ISIC_0012187,2,1,1
ISIC_0012203,1,1,1
ISIC_0012205,1,1,1
ISIC_0012208,0,0,0
ISIC_0012209,1,0,0
ISIC_0012211,1,1,1
ISIC_0012212,2,1,1
ISIC_0012213,1,1,1
ISIC_0012214,0,1,1
ISIC_0012217,2,2,2
ISIC_0012224,1,0,0
ISIC_0012227,0,0,0
ISIC_0012228,1,0,1
ISIC_0012230,1,2,1
ISIC_0012232,1,2,2
ISIC_0012233,0,0,0
ISIC_0012235,0,0,1
ISIC_0012237,2,1,1
ISIC_0012238,0,1,0
ISIC_0012245,1,1,2
ISIC_0012246,0,0,0
ISIC_0012250,2,1,0
ISIC_0012253,1,1,1
ISIC_0012257,1,1,2
ISIC_0012259,1,2,1
ISIC_0012260,1,1,1
ISIC_0012261,2,2,0
ISIC_0012263,1,2,1
ISIC_0012268,1,1,2
ISIC_0012271,1,0,1
ISIC_0012274,1,2,2
ISIC_0012278,0,1,0
ISIC_0012281,0,1,2
ISIC_0012282,1,1,2
ISIC_0012284,2,1,2
ISIC_0012285,0,0,1
ISIC_0012290,2,2,2
ISIC_0012291,0,2,1
ISIC_0012294,2,2,2
ISIC_0012298,1,1,1
ISIC_0012299,1,1,2
ISIC_0012303,2,0,1
ISIC_0012309,0,1,1
ISIC_0012311,1,1,0
ISIC_0012318,2,2,1
ISIC_0012320,2,1,1
ISIC_0012322,1,1,1
ISIC_0012324,0,1,1
ISIC_0012325,1,1,2
ISIC_0012329,1,1,0
ISIC_0012332,0,0,1
ISIC_0012333,1,1,0
ISIC_0012334,0,1,2
ISIC_0012338,0,1,1
ISIC_0012339,2,2,2
ISIC_0012342,2,2,0
ISIC_0012348,2,2,2
ISIC_0012351,2,2,0
ISIC_0012359,2,1,2
ISIC_0012360,2,2,1
ISIC_0012363,1,1,1
ISIC_0012374,1,2,1
ISIC_0012376,1,1,1
ISIC_0012377,1,0,1
ISIC_0012378,1,1,0
ISIC_0012379,0,0,1
ISIC_0012381,2,1,1
ISIC_0012382,2,1,0
ISIC_0012384,1,0,2
ISIC_0012386,0,2,1
ISIC_0012390,1,1,1
ISIC_0012391,1,0,0
ISIC_0012397,1,1,1
ISIC_0012406,0,1,0
ISIC_0012413,0,1,0
ISIC_0012415,1,1,0
ISIC_0012416,1,1,0
ISIC_0012433,1,0,1
ISIC_0012435,0,0,0
ISIC_0012442,2,1,0
ISIC_0012445,1,1,1
ISIC_0012450,0,1,1
ISIC_0012452,2,1,1
ISIC_0012453,1,1,2
ISIC_0012455,1,1,1
ISIC_0012459,1,1,0
ISIC_0012460,1,0,2
ISIC_0012464,1,0,1
ISIC_0012469,1,2,2
ISIC_0012473,0,1,0
ISIC_0012475,1,1,2
ISIC_0012478,0,1,1
ISIC_0012481,0,0,0
ISIC_0012487,0,1,0
ISIC_0012489,1,0,1
ISIC_0012494,0,2,1
ISIC_0012495,1,1,1
ISIC_0012496,0,1,1
ISIC_0012501,2,2,2
ISIC_0012503,1,1,2
ISIC_0012506,0,0,1
ISIC_0012508,2,0,1
ISIC_0012511,2,1,2
ISIC_0012512,2,2,2
ISIC_0012516,1,1,0
ISIC_0012517,1,1,2
ISIC_0012518,1,2,2
ISIC_0012520,2,0,1
ISIC_0012521,1,1,1
ISIC_0012523,1,1,1
ISIC_0012526,1,0,0
ISIC_0012527,2,1,1
ISIC_0012529,0,1,0
ISIC_0012539,2,1,1
ISIC_0012543,0,0,2
ISIC_0012544,0,0,1
ISIC_0012549,2,1,1
ISIC_0012550,1,2,2
ISIC_0012653,1,0,0
ISIC_0012655,1,0,0
ISIC_0012657,0,0,0
ISIC_0012658,1,1,0
ISIC_0012659,1,0,0
ISIC_0012661,1,1,1
ISIC_0012662,1,2,1
ISIC_0012663,0,1,0
ISIC_0012664,1,0,0
ISIC_0012665,0,1,1
ISIC_0012666,1,0,2
ISIC_0012669,0,0,0
ISIC_0012670,1,1,1
ISIC_0012671,0,1,1
ISIC_0012672,1,1,1
ISIC_0012673,2,2,1
ISIC_0012674,2,2,2
ISIC_0012675,0,0,1
ISIC_0012676,1,0,0
ISIC_0012677,1,0,0
ISIC_0012678,2,1,1
ISIC_0012679,0,1,1
ISIC_0012680,1,0,0
ISIC_0012681,0,0,2
ISIC_0012682,0,0,0
ISIC_0012683,2,1,0
ISIC_0012685,0,2,1
ISIC_0012690,0,1,1
ISIC_0012692,1,1,0
ISIC_0012693,1,0,0
ISIC_0012696,1,0,1
ISIC_0012697,1,0,1
ISIC_0012699,0,0,0
ISIC_0012700,0,0,0
ISIC_0012701,0,1,2
ISIC_0012702,0,0,0
ISIC_0012704,1,1,0
ISIC_0012706,2,1,2
ISIC_0012709,1,2,2
ISIC_0012710,1,0,1
ISIC_0012711,1,0,1
ISIC_0012713,1,1,2
ISIC_0012715,2,1,1
ISIC_0012719,1,1,0
ISIC_0012721,0,1,1
ISIC_0012725,1,0,0
ISIC_0012726,0,1,1
ISIC_0012735,1,1,0
ISIC_0012737,2,0,0
ISIC_0012739,0,0,0
ISIC_0012740,0,1,0
ISIC_0012741,0,0,1
